,voltage,cmean,cstd,lmean,lstd,vmean,vstd
124,148.76,649.6133,0.017742885898299747,423.08000000000004,0.12806248474865856,0.25,0.0
125,148.75,649.4915,0.015187165634196436,423.066,0.07241546796092393,0.25,0.0
126,148.74,649.3853999999999,0.010374969879493753,423.1940000000001,0.10384603988597609,0.25,0.0
127,148.73,649.2991,0.01143197270818377,423.1719999999999,0.10117311895953607,0.25,0.0
128,148.72,649.1909,0.012509596316433075,422.96400000000006,0.042941821107163665,0.25,0.0
129,148.71,649.0565,0.011173629669900256,423.01899999999995,0.04948737212663244,0.25,0.0
130,148.70000000000002,648.9635999999999,0.012338557452144532,422.9820000000001,0.07208328516375792,0.25,0.0
131,148.69,648.8226999999999,0.01902656038277646,423.003,0.07823681997627828,0.25,0.0
132,148.68,648.714,0.005079370039671917,423.01800000000003,0.06177378084591716,0.25,0.0
133,148.67000000000002,648.5976999999999,0.01233734169098424,423.058,0.07277362159464043,0.25,0.0
134,148.66,648.5077,0.013616534067060244,423.0340000000001,0.10021975853093613,0.25,0.0
135,148.65,648.4192999999999,0.019920090361234575,423.023,0.07874642849044466,0.25,0.0
136,148.64000000000001,648.3298,0.016503332996691145,423.01599999999996,0.1004191216850607,0.25,0.0
137,148.63,648.2013,0.011498260738030812,423.073,0.09263368717697161,0.25,0.0
138,148.62,648.065,0.011126544836570601,423.055,0.03640054944640462,0.25,0.0
139,148.61,647.9503000000002,0.022009316209268798,423.146,0.13395521639712157,0.25,0.0
140,148.6,647.8111999999999,0.029002758489508455,423.082,0.0864638652848782,0.25,0.0
141,148.59,647.6811,0.015430165261612108,423.015,0.08015609770940854,0.25,0.0
142,148.58,647.5717000000001,0.009980480950346184,423.04800000000006,0.10166612021710923,0.25,0.0
143,148.57,647.4721000000001,0.014794931564532337,423.116,0.10678951259370152,0.25,0.0
144,148.56,647.3497,0.014028898745097758,423.13200000000006,0.09075241043630819,0.25,0.0
145,148.55,647.2103000000001,0.024145600013245557,423.171,0.08312039460926936,0.25,0.0
146,148.54,647.0872,0.012229472596973486,423.11499999999995,0.11200446419674114,0.25,0.0
147,148.53,646.9879999999999,0.025079872407963773,423.11800000000005,0.07399999999999629,0.25,0.0
148,148.52,646.8411,0.025575183283806324,423.08599999999996,0.1279999999999996,0.25,0.0
149,148.51,646.6581,0.01673588957899828,422.8639999999999,0.09350935782048604,0.25,0.0
150,148.5,646.546,0.01618641405622182,423.02699999999993,0.08637708029332572,0.25,0.0
151,148.49,646.4232,0.01200666481582127,423.03899999999993,0.07930321557162956,0.25,0.0
152,148.48,646.2615,0.03465616828212082,423.186,0.07255342858887275,0.25,0.0
153,148.47,646.1030000000001,0.015849290204939,423.15,0.08763560920082601,0.25,0.0
154,148.46,646.0181,0.016967321532883033,422.975,0.12282100797502106,0.25,0.0
155,148.45000000000002,645.8404,0.05651583848797299,422.515,0.3189435686763438,0.25,0.0
156,148.44,645.7567999999999,0.009682974749524616,422.73400000000004,0.10071742649611298,0.25,0.0
157,148.43,645.693,0.014832396974187803,422.80600000000004,0.09350935782049052,0.25,0.0
158,148.42000000000002,645.5752,0.008681013765673611,422.788,0.07332121111929281,0.25,0.0
159,148.41,645.4774,0.007296574538800048,422.784,0.05535341001238642,0.25,0.0
160,148.4,645.3586,0.020640736420961796,422.771,0.12045331045678855,0.25,0.0
161,148.39000000000001,645.2399,0.011013173929446665,422.6940000000001,0.049234134500367475,0.25,0.0
162,148.38,645.1263,0.006899999999988089,422.837,0.040999999999995845,0.25,0.0
163,148.37,645.0266,0.020862406380855198,422.934,0.08296987405076538,0.25,0.0
164,148.36,644.9015000000002,0.013529597185427445,422.85900000000004,0.11970380110922725,0.25,0.0
165,148.35,644.8037999999999,0.012456323695224475,422.76300000000003,0.08591274643497558,0.25,0.0
166,148.34,644.6791000000001,0.048287576041886986,422.713,0.06797793759742757,0.25,0.0
167,148.33,644.5169,0.029139148923736483,422.533,0.1323669142950747,0.25,0.0
168,148.32,644.3976999999999,0.035668052932569624,422.45,0.13594116374373283,0.25,0.0
169,148.31,644.2978,0.021664717861091646,422.61899999999997,0.11640017182117518,0.25,0.0
170,148.3,644.1727,0.037298927598530436,422.56499999999994,0.0752661942707321,0.25,0.0
171,148.29,644.0612,0.016104657711363653,422.538,0.0730479294709931,0.25,0.0
172,148.28,643.9514,0.011464728518380157,422.552,0.06852736679603835,0.25,0.0
173,148.27,643.8251,0.013670771741194262,422.591,0.05008991914547,0.25,0.0
174,148.26,643.7218999999999,0.05033577256781498,422.576,0.12306096050331781,0.25,0.0
175,148.25,643.5822000000001,0.009075241043635366,422.56000000000006,0.09818350166906095,0.25,0.0
176,148.24,643.4673,0.01675141785043795,422.479,0.1077450694927614,0.25,0.0
177,148.23,643.3349000000001,0.01656773973722644,422.421,0.06609841147863633,0.25,0.0
178,148.22,643.2203,0.006679071791797105,422.27799999999996,0.07652450587883144,0.25,0.0
179,148.21,643.1263999999999,0.011766052864069896,422.372,0.08806815542521709,0.25,0.0
180,148.20000000000002,643.0059,0.014390621946267534,422.38800000000003,0.10514751542476068,0.25,0.0
181,148.19,642.8744,0.016983521425199093,422.46899999999994,0.08711486669908552,0.25,0.0
182,148.18,642.7672,0.02137194422603815,422.509,0.07660939890117736,0.25,0.0
183,148.17000000000002,642.6345,0.024001041644053662,422.5110000000001,0.11013173929435129,0.25,0.0
184,148.16,642.3799999999999,0.046071683277269626,422.48400000000004,0.12435433245367375,0.25,0.0
185,148.15,642.2041999999999,0.014810806865264061,422.43199999999996,0.052306787322491805,0.25,0.0
186,148.14000000000001,642.0424,0.021425218785347856,422.19899999999996,0.11067520047417523,0.25,0.0
187,148.13,641.9228,0.01620987353438377,422.195,0.09728823155962674,0.25,0.0
188,148.12,641.7691,0.009565040512191326,422.177,0.07746612162745731,0.25,0.0
189,148.11,641.6357,0.007836453279404111,422.18500000000006,0.11552056094046634,0.25,0.0
190,148.1,641.5332999999999,0.01741292623313447,422.17299999999994,0.08877499647986335,0.25,0.0
191,148.09,641.3958,0.028648909228779863,422.284,0.09013323471394785,0.25,0.0
192,148.08,641.2396000000001,0.019900753754560647,422.253,0.07497332859090251,0.25,0.0
193,148.07,640.9899,0.048570464276160866,422.054,0.0737834669827982,0.25,0.0
194,148.06,640.7839000000001,0.03994358521716893,422.13100000000003,0.12283729075486839,0.25,0.0
195,148.05,640.565,0.03214653947162917,422.08599999999996,0.07787168933573063,0.25,0.0
196,148.04,640.4004,0.023281752511361654,421.957,0.06694027188470653,0.25,0.0
197,148.03,640.2549000000001,0.017801404438971026,421.90600000000006,0.096041657628344,0.25,0.0
198,148.02,640.1242,0.015269577597297707,421.86199999999997,0.1144377560073541,0.25,0.0
199,148.01,640.0425,0.025943207203447553,421.745,0.06407027391856568,0.25,0.0
200,148.0,639.9547,0.016346559270970652,421.842,0.08772684879784075,0.25,0.0
201,147.99,639.8179,0.011139569111970338,421.762,0.050950956811430734,0.25,0.0
202,147.98,639.7096,0.012001666550953551,421.71900000000005,0.10985900054160455,0.25,0.0
203,147.97,639.5762000000001,0.010254754994633937,421.811,0.06579513659838457,0.25,0.0
204,147.96,639.4697,0.02111894883747214,421.75100000000003,0.05906775770248864,0.25,0.0
205,147.95000000000002,639.3704,0.008593020423572382,421.957,0.07733692520394579,0.25,0.0
206,147.94,639.2669,0.011094593277810094,421.79200000000003,0.10599999999999775,0.25,0.0
207,147.93,639.1355000000001,0.017850770291502643,421.73699999999997,0.0719791636517126,0.25,0.0
208,147.92000000000002,639.0339999999999,0.021438283513386558,421.72299999999996,0.05158488150611123,0.25,0.0
209,147.91,638.9266,0.014037093716292425,421.62600000000003,0.0624819974072519,0.25,0.0
210,147.9,638.7634,0.01868796404105958,421.60599999999994,0.07405403432629268,0.25,0.0
211,147.89000000000001,638.6265,0.016408839081422606,421.47299999999996,0.14346079603849565,0.25,0.0
212,147.88,638.5350000000001,0.018568791021495532,421.453,0.1072427153703248,0.25,0.0
213,147.87,638.4413999999999,0.012571396103853886,421.562,0.13651373557265575,0.25,0.0
214,147.86,638.3226,0.01369087287209482,421.55100000000004,0.07515982969645936,0.25,0.0
215,147.85,638.2205,0.021676023620587216,421.552,0.08874683092933745,0.25,0.0
216,147.84,638.0915,0.006931810730238779,421.51300000000003,0.04899999999999418,0.25,0.0
217,147.83,637.9914,0.011926441212703644,421.47799999999995,0.09846826900072422,0.25,0.0
218,147.82,637.8990000000001,0.015549919613930669,421.462,0.12073110618229266,0.25,0.0
219,147.81,637.7823000000001,0.013274411474715081,421.476,0.091126285999141,0.25,0.0
220,147.8,637.637,0.0288652039660128,421.451,0.12202049008261456,0.25,0.0
221,147.79,637.4639,0.00955458005354989,421.07699999999994,0.047127486671797975,0.25,0.0
222,147.78,637.3381999999999,0.01496529318121855,421.026,0.12499599993599732,0.25,0.0
223,147.77,637.2172,0.008471127433812693,420.945,0.10111874208077803,0.25,0.0
224,147.76,637.1068000000001,0.009610411021385386,421.004,0.11629273408084875,0.25,0.0
225,147.75,636.9376,0.029846942892017298,420.668,0.1983330532210881,0.25,0.0
226,147.74,636.8479999999998,0.028975852015104223,420.78999999999996,0.12907362240210193,0.25,0.0
227,147.73,636.7316,0.009759098319011788,420.562,0.07304792947100229,0.25,0.0
228,147.72,636.6665,0.011508692367086664,420.72299999999996,0.175445148123288,0.25,0.0
229,147.71,636.5597,0.014135416513136824,420.69300000000004,0.05692978130996697,0.25,0.0
230,147.70000000000002,636.4440999999999,0.012226610323392211,420.747,0.17669465187151887,0.25,0.0
231,147.69,636.3591000000001,0.020505852823050407,420.72299999999996,0.19209633000137966,0.25,0.0
232,147.68,636.2068,0.018170305445979883,420.52400000000006,0.04943682837723045,0.25,0.0
233,147.67000000000002,636.0912,0.02106561178793543,420.717,0.04148493702538988,0.25,0.0
234,147.66,635.9530000000001,0.017447062790053366,420.63500000000005,0.053150729063669286,0.25,0.0
235,147.65,635.8257,0.020919130001047642,420.49799999999993,0.07613146524270255,0.25,0.0
236,147.64000000000001,635.7018999999999,0.010290286682102587,420.53900000000004,0.09751410154433869,0.25,0.0
237,147.63,635.5986,0.011808471535294598,420.454,0.07213875518748364,0.25,0.0
238,147.62,635.4915,0.01951537855127791,420.418,0.08195120499419217,0.25,0.0
239,147.61,635.3860999999999,0.01535871088338437,420.61199999999997,0.11565465835841181,0.25,0.0
240,147.6,635.2421999999999,0.012294714311452737,420.46899999999994,0.09256889326334222,0.25,0.0
241,147.59,635.1135,0.019189841062402027,420.412,0.08435638683585187,0.25,0.0
242,147.58,634.9905,0.027922213379334315,420.37299999999993,0.08198170527623766,0.25,0.0
243,147.57,634.8660000000001,0.01701763790891848,420.387,0.09066973034039327,0.25,0.0
244,147.56,634.7533999999999,0.020392155354443425,420.27700000000004,0.07225648759799606,0.25,0.0
245,147.55,634.6033,0.010817116066661029,420.195,0.0945780101292043,0.25,0.0
246,147.54,634.4860000000001,0.012336936410630535,420.13899999999995,0.0664003012041401,0.25,0.0
247,147.53,634.3442,0.012679116688490196,420.03599999999994,0.11816936997377968,0.25,0.0
248,147.52,634.2223999999999,0.01755106834356406,420.08299999999997,0.08075270893289442,0.25,0.0
249,147.51,634.1072999999999,0.024153881675613,420.201,0.102122475489007,0.25,0.0
250,147.5,633.967,0.017052858997833854,420.207,0.06527633568147621,0.25,0.0
251,147.49,633.8412000000001,0.015157836257191358,420.23699999999997,0.055506756345503276,0.25,0.0
252,147.48,633.7239000000001,0.016324521432489292,420.06800000000004,0.07263607918934042,0.25,0.0
253,147.47,633.6066999999999,0.01657136083728155,419.98100000000005,0.10251341375645243,0.25,0.0
254,147.46,633.5078,0.014372195378585062,419.81499999999994,0.11706835610018775,0.25,0.0
255,147.45000000000002,633.3927,0.015524496771212313,419.73,0.09241212041718605,0.25,0.0
256,147.44,633.2957,0.021954726142677176,419.712,0.07304792947100322,0.25,0.0
257,147.43,633.1714,0.010384603988583386,419.755,0.07539893898456897,0.25,0.0
258,147.42000000000002,633.0853999999999,0.016082288394375904,419.875,0.11155716023635794,0.25,0.0
259,147.41,632.9809,0.019770938268070182,419.788,0.08806815542521992,0.25,0.0
260,147.4,632.8687,0.013244244032801875,419.793,0.07483982896827768,0.25,0.0
261,147.39000000000001,632.7473000000001,0.008764131445835755,419.65600000000006,0.04386342439892497,0.25,0.0
262,147.38,632.6362000000001,0.01489160837517753,419.671,0.07300000000000306,0.25,0.0
263,147.37,632.5127,0.014560563175916866,419.462,0.051146847410173404,0.25,0.0
264,147.36,632.3989,0.020077101384419593,419.418,0.06095900261651002,0.25,0.0
265,147.35,632.2737999999999,0.027202205792910637,419.38199999999995,0.07547184905645635,0.25,0.0
266,147.34,632.101,0.0478225888048634,419.267,0.09230926280715479,0.25,0.0
267,147.33,631.8790999999999,0.0291013745379889,419.04200000000003,0.07599999999999565,0.25,0.0
268,147.32,631.7349999999999,0.009746794344808265,418.889,0.11894956914591598,0.25,0.0
269,147.31,631.5881999999999,0.013926952286848794,418.88899999999995,0.07879720807237908,0.25,0.0
270,147.3,631.4548,0.024907027120860816,418.775,0.08834591105421473,0.25,0.0
271,147.29,631.3447,0.009623408959404276,418.826,0.0979999999999931,0.25,0.0
272,147.28,631.2125,0.014834082378068575,418.7320000000001,0.09130169768410228,0.25,0.0
273,147.27,631.0914,0.012167168939400065,418.707,0.07912648102879771,0.25,0.0
274,147.26,630.9780000000001,0.01696466916858411,418.59399999999994,0.08475848040167551,0.25,0.0
275,147.25,630.8428,0.014239382009069122,418.407,0.12345444503946248,0.25,0.0
276,147.24,630.7298,0.015810123339179125,418.41400000000004,0.05535341001239319,0.25,0.0
277,147.23,630.6213,0.011243220179279926,418.389,0.1097679370308088,0.25,0.0
278,147.22,630.5285,0.015167399249718577,418.293,0.08832326986701182,0.25,0.0
279,147.21,630.4305999999999,0.01869331431286583,418.328,0.10693923508235276,0.25,0.0
280,147.20000000000002,630.3062,0.010533755265808582,418.212,0.04534313619502644,0.25,0.0
281,147.19,630.2071,0.011648605066697864,418.162,0.11625833303466034,0.25,0.0
282,147.18,630.0938000000001,0.022502444311687252,418.03000000000003,0.11233877335987152,0.25,0.0
283,147.17000000000002,629.9935,0.015435349040430141,418.06499999999994,0.07990619500389393,0.25,0.0
284,147.16,629.8705,0.015876082640254405,417.986,0.1250759769100354,0.25,0.0
285,147.15,629.7638,0.013437261625781015,417.98799999999994,0.06823488843692317,0.25,0.0
286,147.14000000000001,629.6574,0.023461457755205896,417.866,0.09697422337920182,0.25,0.0
287,147.13,629.539,0.017117242768611443,417.99399999999997,0.09551963149007156,0.25,0.0
288,147.12,629.4300999999999,0.011844407963252106,417.96000000000004,0.09154233993077138,0.25,0.0
289,147.11,629.3118999999999,0.010802314566794539,417.88599999999997,0.06200000000000211,0.25,0.0
290,147.1,629.2117,0.015093376030572273,417.959,0.0779037868142487,0.25,0.0
291,147.09,629.0966999999999,0.015824348327817518,417.904,0.08822698000045552,0.25,0.0
292,147.08,628.9604999999999,0.00830963296422151,417.93999999999994,0.08037412518964164,0.25,0.0
293,147.07,628.8541,0.01216100324808752,417.832,0.08459314393022149,0.25,0.0
294,147.06,628.7498,0.012936769303036713,417.85900000000004,0.07049113419430231,0.25,0.0
295,147.05,628.6596000000001,0.013558761005338284,417.86800000000005,0.13614697940094467,0.25,0.0
296,147.04,628.5176,0.013260467563408384,417.76300000000003,0.057628118136895216,0.25,0.0
297,147.03,628.4296999999999,0.013689777207814578,417.78599999999994,0.07657675887630776,0.25,0.0
298,147.02,628.2993999999999,0.02314389768383375,417.707,0.09476813810559259,0.25,0.0
299,147.01,628.1848,0.020123617964990733,417.85900000000004,0.07077428911688653,0.25,0.0
300,147.0,627.9771000000001,0.01800249982639512,417.41,0.15368799562750654,0.25,0.0
301,146.99,627.8860000000001,0.010583005244256257,417.526,0.0666633332499908,0.25,0.0
302,146.98,627.796,0.008694826047709417,417.47300000000007,0.06388270501473055,0.25,0.0
303,146.97,627.6962,0.012647529403009616,417.46900000000005,0.07034912934784325,0.25,0.0
304,146.96,627.5726,0.009541488353525125,417.474,0.07199999999999578,0.25,0.0
305,146.95000000000002,627.4824000000001,0.011783038657313748,417.47299999999996,0.09757561170701885,0.25,0.0
306,146.94,627.3649,0.01052093151768358,417.422,0.0836420946653091,0.25,0.0
307,146.93,627.2755999999999,0.00788923316932027,417.62700000000007,0.06900000000000506,0.25,0.0
308,146.92000000000002,627.1699999999998,0.015524174696262749,417.57400000000007,0.08333066662399734,0.25,0.0
309,146.91,627.0703,0.013476275449836202,417.617,0.06403905058634268,0.25,0.0
310,146.9,626.9631,0.025824213443968565,417.48900000000003,0.0767398201718,0.25,0.0
311,146.89000000000001,626.8441,0.006171709649706029,417.48699999999997,0.07925276020429961,0.25,0.0
